address,astrAmount,vestingMonths
ZZ7VngNqq33neMf4vN46kJPiCgxnEukshJaioS8TXWkoMzr,56.16,7
YemeyQfCp1hGoJCeCg6KTiHL4V5YUjR7TdLvtj2DRUjeQpQ,3.7056,7
bTfLVG419LigZLcUjdmVKcVFwNuh7X3ZxFmfcZqEXN5oFMN,304,7
XPFcWdwKxruwSjorbjG6kiBa6r6MyV5s5MxAzt93GwRq8kq,616.6016,7
avrTTbp691V73ZiugEAQUcbYnEDbghZEuyTYdnDVwLeNKbi,57.7372,7
YkrfYza6GdjbXKm22wKEK86nqwL4es4jxL7rdhP5GRotfeK,6.208,7
b6sq8pht1wRMcS6UTeGsghQcHKb62orM7kQcPQvuEZ9fswK,0.03104,7
YyV3YaM4fLfMmkXbfQ2T9VEwwK9ZEaPgPtf3AquZyGH97qr,52.0128,7
acP1g6TeDoHdkbLh77B1655ziZzVEDdb98kkk319MbpVDsx,1511.9997998,7
aH46nCe1jm9Nj6exMCZfJWcA5BMFNjKLc5t2MPoGc53Y726,62.08,7
WAfuQ6zdUhfyhKbSFvR727KvmRimyhEFSVso4Shjr4fC8mZ,31.2,7
W3GiEaLN6Yd2Yrftoaywdyady7S4G8gFjpVGEHA73wjmAz5,310.4468,7
beoNVnzHAdQZkaL9Tg4ucu3NB6MLw45zQ6ag18he2EaVyGN,158.304,7
XySdZxUUxFGEwyZhHGN3S1SqazaFt688MAa53RqubRzFGqG,5251.9839099,7
Wabp7g4Yra2sTVw8VBB1ykMc1HyCsNaf4BPZbTA8rpyGViz,0.0007995,7
aFKxnUtFTJBajaHRQLQrF9fgmhytxqpNUcy8Dsagupb7jE7,1904.1858984,7
b8XPPfFbaHbCNG7dkQRnZnbSu3mikyY9q2BMoEWPYM1y9As,0.0000494,7
YJjRoB38VdMC2u4tJeH5qFADjrghGSAi4gxyjFy5jSwvs1m,31.04,7
X8ga8ttuw4hrt14M6F3SrakpKevPY6xW6jJ7GNXJnEh7r3z,465.6,7
WG6txEeRDYo1NsM33yJCZVMaDSpfRxFbxz5Xsy9VexoX6hp,3274.24,7
bZdeeCJyPH971J3eeHR2t66oMjUZJkK2Fitt1fHgSC45qG9,281.25,7
bevaRDZoG3aNPSy8M41qxKD6uZCwsuFG363xFWqp1ykhufo,319.0912,7
aFGBDyebLnkybXQyQihYTwLwJV1anGCAXe6LVPBdkmiesb6,46.56,7
bWka3iroUPrgPxNAN1QcxtTgWiCs7gFg85QwgHXtB7w7UYY,106.4,7
Y9zuRSMyWL2Lu1gdC9oS9j99Gm5Yf8fg5V2hGFYw93Do6JS,155.2,7
XJh4f62XCpJXLr8XU9THHEUaRb7mFbKcqsGs2injhUAsuYQ,1086.4,7
WKVTDo5nRVzK8ajiC2ssFFPDiN6m9ZxsFrhrxjvM3UBL45D,108.64,7
XCrqLN67JCv8K2T3NKrfMdpGuZUoouEEmnWaBQgau4ZFTaB,943.5013997,7
ZWqiPSYUAz6srzWSr574fJ7LuH22mRN1wsDHtyJDM56Giy6,183.55,7
ZXbUDShh7nXqSGKp3BL62yA2sJnRXfVs3pHaFfnsGXqrH5D,42.776,7
ZMCDxhPSYnmFpC1U2JLxemZNpKaGDa4EUzh4sVodDoM95mL,465.5998999,7
ZZNeCg3u9bFNHcmuyr8rhCapvFzSemnuYa7c9wSBrKTYL8N,8.0704,7
YPjhaGJwKYZrzcWtA5gRVqNKF6QNmvfpGeVkKjvaU8kQJXE,154.48,7
bemZJdwhZgmPiqRcXyRfxJmHBFMWEx3LEjnZvsRLegakVV8,0.0000996,7
Y5AtrJNErUUYPTdZ5wt1wntfKJPpustgCmjHL4UZNhjB81w,241.1808,7
bR6tHxdiCLM9EpMsUqVUiQvUVNwDiUNypVX1Ssv1gbKkzyJ,131.92,7
Y4r5gdCUkoiCZiymiHgoeVDcnuBVnM2pE7wBcwk7tYM7eFM,240.56,7
b8vCuxWWJTqoU4eQC8yvpupYQMuVdwGhq17hGZnejZZXV3D,242.5,7
XgwLk8WSk6Vm1M3haH8UpXBUZW2SRMnkQcTxur8XroyN2Me,2.39008,7
Vx6GkoadM99kyWExkPPdRdeB7bv27cfxiJD7swLduz3JZ9w,56.4408,7
W5YMSeF2j31Gszsnhy2GWjLftA8rUef8Yp7MUHjFPzg4wJZ,31.04,7
ZiB7AbZQq5hgN4GouHPqRKqwxpyXtxubp8XcQjqYpwjnykV,0.0079999,7
Z4t8X7nX3tjfCr7SrD7oi7RdBXV5TxGMbdTmiLYMxY5M5mS,40.53,7
Y26xHcLkQpVZXF1N8XH62bSgboecHg5M5Y3o16xRTRUXuvQ,304.192,7
axcmGRtLCQupxPfM2k8BaCRKBjwrrRdTQZ42UsSvghS2wKg,398.2448,7
YAmuAj6i9hECZyqN7yFe46Ai74dqPkJ41CqWYBnN8RYGUYN,302.223,7
ZRa4ghfeWVtjZYUJ165E1Lh9FKBGWufoEq3MZBw4y3Zpmaa,1.3096,7
YwX6Qc926Vc3hpSnWhR3Tk2QCxPUJsu82AVxXe1na1tXhvW,61.76,7
a1vgpjEggVJQxqgJBn61oavEJ8JZkrqT82asHGDeNReG6GV,12.0236,7
WrU48zCohojKMFaPUB6sR7eNXpgRxnXAtJpRCv9drEJS8a1,60.48,7
bcLqB1BMAYNvV6w8Dqc8sSyz5k6tDNeNqWtcvkn148V3KQ3,73.59872,7
ZRtNxhdQwqZhqpv4NYdJCeTCtMppeGtJy9hfHL3ZU3m5asU,155.2,7
YwSbuMM2edRUWhZHhipneWwsQCrksLvoFdSGzr43cjZwr78,79.0975999,7
b4B8GoZqUKqWpAawLtqJBbKThCpsFkH7xVJJoPwkWH5CWbr,47.628,7
Wr7s5E5FAqFgVNXVk7C2oScuBFy4brqpqMkCZBY2ty1dkUa,78.3889998,7
avFXLwkf2zF8fh5rR17XTMKzvNJM3URxDa5yerpNzd4yKHt,93.12,7
ZRzjgt8ozDYt4AZt85Pd52pRbYv7AnkvtmUvZs1T4YAHcU8,23.48972,7
aqVVGWDecYQ2pYf1k1yeqtpZbaZNY3WdzwcWoCYmxiozqT9,94.4,7
XzbLJgzJ4jqXNHdrykdqnvyCx4Z7ieqfZA7h2VEr6dWZvDN,156.8,7
XT1LnzBMYBKwEQxMRYBiY9nczsrmY8NDTJUnLYFma67zsV5,31.3598999,7
X2VSADaEMQiFqrCdWiBrJctR2ERddXwaeM6R65w8QGUxnSH,244.712,7
b1dudpPdAxZjm8utaYw4bMUCNuWrY1ucJzSCPcmSJ1quPCP,465.76,7
XiGZ32LmYqpjo6GcrpMGVNDnrias78kXuHqG7rCM7usnDWk,3.104,7
axemqSUiC9bQFoVJnLUENHcrsLo9FQ6muv2XMyUhgabHHek,14.112,7
a6dQPXktvjzsPva4yr3fF8ZGpEJLMETKAbVNRh9x3UnbdUq,31.0304,7
XCtfbP1aeVMNd1gPCiTRR45xsHEEUV3UCTom3L2vNorE4HS,456,7
Y8S3S5xij2f8SKSXUBy3iLjzVJ6RmwAgjnzGJ1yqwaWe6Dr,772,7
XMSxqUoXqQTdyyG8QWT6Xf8E8hWwWRfV8fEQEWCr1cTQvmU,652.3648,7
WAUGNMsZsg94jTprP1NaiMVT5LNoUKBc78PADpYBty8BVXX,31.3432,7
YS8PGt3bTkdLFxjNrTk8cuFZAgUMypzANGvD74jfDYFZYpw,287.282,7
ZcokwhE4MuSn9Qd4fSfpbduaVJ8Mpsg62m9JKcrt9jwjwmy,85.92,7
WxBn5KJAAY1bVmmq4rnfvqxECrar7crSU2ZqnVx8R7dC983,0.0000996,7
YvuxSZQZDMY7261q2bodVNqTwMDfpTEniTgyrBLpdBK4UZp,303.84,7
W2ykzYSTDptBdiK7DJ47Q427z7zhhkHA8GYjRgE4ojx85Mg,307.296,7
aqaG2twsqzEZ3ij7zHafWh6kFVvL7apYt62T8nxU9cGwFyv,12.4799997,7
YfZ4Gff5NQpu1zzoXo3hvkMJ59FAfZCY9MPVYUByBt1kpeH,60.2176,7
bLeAwRY38rkG18YgXdEJkPdY6n8CLyqEdonH6bq8Sbawy4q,158.051784,7
WoPKet3xn9C3YdjAKUX4kwH9TpVLw72w6SwanCJpi4rnjMt,64.584,7
XmG3jRMr3wFgncXxxVpmGjuonWAChwuQrWswyeqsq6b7K94,405.3,7
bHwdgqoP8MZ746S1q68iNxhTAhMjCHsLXgCkw5girPcrich,93.12,7
aRftBdkvujTYVfLP8k12eiqNxDWUutDDR5e3awRorrZwDZM,736.8399999,7
bahxAmCs8XNQtWaEXufmfjQV3bdRQp6jvDvXR8XHNr7hSd2,0.0351997,7
YkEEbjhmgJTzCgoyW41xikDMEYaKD3qP2c6j271tZDNqFA7,157.5999799,7
WrNQn4ERH2KsFrPhEpqqujEfUZFxb7XStmXhVebpLRdpUaA,1566.9119997,7
Z2vD21WGme9rSYg1pEvGW5wAPMdXC19dpUnbj7BofGVUmVD,31.84,7
bHekPZfDXenhoapD1Nudsp9seyUnGSxx3qhtayynyJLergA,58.352,7
ZixLJdUoj82Mys6fDEkjSxeQtrbhpSDtUdS9xCKyc5NNw7X,184.672,7
aJCqvKfhXeoMz4Sz1U1TmdiTCn9VuWWBvSAVNcvomJcaqeT,3.104,7
ZULZFx8AqTHscqSA6g3shwjRskecwHgvb6Agyc2ok1v1KhN,31.84,7
XMWhJx22iUMbK87v3CwQsdyBeHdi1nyi2tyt4yg2XxL8TSV,69.89,7
abXY86v1Jur3aGpx73KFJc6muWHykBGepRFdfEoGsy4ow8x,1758,7
ZWTkHtiyF8UB1L5KFaoFSNSijXjQy5pegTqUuRPMorPy8xR,35.3767999,7
Z1ddiBsLzdDwCwMk9yD12uMYLmp9fGG9XTfLhrbSBvKDS4Y,80.1004719,7
ZLY6gW1V1z1hXHQFw11YRVpef1yYaVWUpkVuH4wFqfckx4p,24.84,7
XoSNYwFoSgCQ4SdeU42B6HRWp8j1SZ7qoqhM8fSd1jrzEnD,296.9583997,7
WdWCX4GpaJoci7hCBrdfRBsHp67qvvW6C8RhYAjBbUB21xv,14.96,7
YfRxcdj5muQPvHS2uwGTVFVVzj6BsqHg8BCKVrTMxfeqswn,52.3198994,7
Yhr7fagxckpUZJQta9LMjWjy6BSD4hbke531QVFYxhbSxkV,388.224,7
aCm3hDK78pmCTMFVAfx9rdRc4K6Hd4Ak5CEHEVRQFGKMMoP,0.0959993,7
WAkg9sPe85r6noyaSTW9hDf3LCdYcKi7xfg2pnTs3rAc6kj,162.384,7
bFMUEP1SoE5QWtMQo2kYghKZ6Q37xB3S5DMxfLEUE6zpaB3,411.032,7
b3PV5UDq6rwASgu6WFCy1z2VLuzYRnEPF8jSjCg6ej1nMLs,66.88,7
WLuuSsUgWVCib8cnW3o618uevUEuRJB1RYBZ8PCd8e8fPuY,199.184,7
ZeSyfihWs2DMsYdzyetWsA7rMLykwojyUPbvHiB1UANcLrz,16365.9889985,7
